NODE	SUBGRPAH_ID	ORBIT	RAW_COUNT	WEIGHTED_COUNT
183874	NA	24	2654	1796,46358
183874	NA	25	0	0
183874	NA	26	0	0
183874	NA	27	457	309,3383
183874	NA	28	523	304,58745
183874	NA	29	0	0
183874	NA	30	0	0
183874	NA	31	1530	1035,64027
183874	NA	32	0	0
183874	NA	33	0	0
183874	NA	34	104	60,56806
183874	NA	35	524	327,43703
183874	NA	36	631	367,48505
183874	NA	37	1452	793,45478
183874	NA	38	307	167,76213
183874	NA	39	79	49,36551
183874	NA	40	0	0
183874	NA	41	0	0
183874	NA	42	0	0
183874	NA	43	0	0
183874	NA	44	0	0
183874	NA	45	47	29,36935
183874	NA	46	0	0
183874	NA	47	0	0
183874	NA	48	0	0
183874	NA	49	15	8,73578
183874	NA	50	6	3,49431
183874	NA	51	23	11,85267
183874	NA	52	0	0
183874	NA	53	0	0
183874	NA	54	0	0
183874	NA	55	0	0
183874	NA	56	0	0
183874	NA	57	0	0
183874	NA	58	0	0
183874	NA	59	0	0
183874	NA	60	0	0
183874	NA	61	0	0
183874	NA	62	0	0
183874	NA	63	0	0
183874	NA	64	0	0
183874	NA	65	0	0
183874	NA	66	0	0
183874	NA	67	0	0
183874	NA	68	0	0
183874	NA	69	0	0
183874	NA	70	0	0
183874	NA	71	0	0
183874	NA	72	0	0
183891	NA	0	1	1
183891	NA	1	1	0,83844
183891	NA	2	0	0
183891	NA	3	0	0
183891	NA	4	0	0
183891	NA	5	0	0
183891	NA	6	0	0
183891	NA	7	0	0
183891	NA	8	0	0
183891	NA	9	0	0
183891	NA	10	0	0
183891	NA	11	0	0
183891	NA	12	0	0
183891	NA	13	0	0
183891	NA	14	0	0
183891	NA	15	0	0
183891	NA	16	0	0
183891	NA	17	0	0
183891	NA	18	0	0
183891	NA	19	0	0
183891	NA	20	0	0
183891	NA	21	0	0
183891	NA	22	0	0
183891	NA	23	0	0
183891	NA	24	0	0
183891	NA	25	0	0
183891	NA	26	0	0
183891	NA	27	0	0
183891	NA	28	0	0
183891	NA	29	0	0
183891	NA	30	0	0
183891	NA	31	0	0
183891	NA	32	0	0
183891	NA	33	0	0
183891	NA	34	0	0
183891	NA	35	0	0
183891	NA	36	0	0
183891	NA	37	0	0
183891	NA	38	0	0
183891	NA	39	0	0
183891	NA	40	0	0
183891	NA	41	0	0
183891	NA	42	0	0
183891	NA	43	0	0
183891	NA	44	0	0
183891	NA	45	0	0
183891	NA	46	0	0
183891	NA	47	0	0
183891	NA	48	0	0
183891	NA	49	0	0
183891	NA	50	0	0
183891	NA	51	0	0
183891	NA	52	0	0
183891	NA	53	0	0
183891	NA	54	0	0
183891	NA	55	0	0
183891	NA	56	0	0
183891	NA	57	0	0
183891	NA	58	0	0
183891	NA	59	0	0
183891	NA	60	0	0
183891	NA	61	0	0
183891	NA	62	0	0
183891	NA	63	0	0
183891	NA	64	0	0
183891	NA	65	0	0
183891	NA	66	0	0
183891	NA	67	0	0
183891	NA	68	0	0
183891	NA	69	0	0
183891	NA	70	0	0
183891	NA	71	0	0
183891	NA	72	0	0
183911	NA	0	2	2
183911	NA	1	61	51,14512
183911	NA	2	1	0,83844
183911	NA	3	0	0
183911	NA	4	512	380,89761
183911	NA	5	61	41,29023
183911	NA	6	1272	946,2925
183911	NA	7	0	0
183911	NA	8	0	0
183911	NA	9	8	5,95153
183911	NA	10	0	0
183911	NA	11	0	0
183911	NA	12	0	0
183911	NA	13	0	0
183911	NA	14	0	0
183911	NA	15	4830	3269,37418
183911	NA	16	504	293,52213
183911	NA	17	546	341,18438
183911	NA	18	7229	4893,23105
183911	NA	19	20950	13091,23226
183911	NA	20	1272	740,79394
183911	NA	21	0	0
183911	NA	22	19388	13123,52519
183911	NA	23	0	0
183911	NA	24	216	146,20804
183911	NA	25	0	0
183911	NA	26	0	0
183911	NA	27	81	54,82801
183911	NA	28	8	4,65908
183911	NA	29	0	0
183911	NA	30	0	0
183911	NA	31	370	250,44895
183911	NA	32	0	0
183911	NA	33	0	0
183911	NA	34	4	2,32954
183911	NA	35	123	76,86022
183911	NA	36	0	0
183911	NA	37	0	0
183911	NA	38	0	0
183911	NA	39	7	4,37416
183911	NA	40	0	0
183911	NA	41	0	0
183911	NA	42	0	0
183911	NA	43	0	0
183911	NA	44	0	0
183911	NA	45	5	3,1244
183911	NA	46	0	0
183911	NA	47	0	0
183911	NA	48	0	0
183911	NA	49	0	0
183911	NA	50	0	0
183911	NA	51	0	0
183911	NA	52	0	0
183911	NA	53	0	0
183911	NA	54	0	0
183911	NA	55	0	0
183911	NA	56	0	0
183911	NA	57	0	0
183911	NA	58	0	0
183911	NA	59	0	0
183911	NA	60	0	0
183911	NA	61	0	0
183911	NA	62	0	0
183911	NA	63	0	0
183911	NA	64	0	0
183911	NA	65	0	0
183911	NA	66	0	0
183911	NA	67	0	0
183911	NA	68	0	0
183911	NA	69	0	0
183911	NA	70	0	0
183911	NA	71	0	0
183911	NA	72	0	0
183914	NA	0	2	2
183914	NA	1	30	25,15334
183914	NA	2	1	0,83844
183914	NA	3	0	0
183914	NA	4	260	193,42457
183914	NA	5	30	20,30667
183914	NA	6	353	262,61105
183914	NA	7	0	0
183914	NA	8	0	0
183914	NA	9	1	0,74394
183914	NA	10	0	0
183914	NA	11	0	0
183914	NA	12	0	0
183914	NA	13	0	0
183914	NA	14	0	0
183914	NA	15	5371	3635,57117
183914	NA	16	260	151,42015
183914	NA	17	81	50,61527
183914	NA	18	5146	3483,27113
183914	NA	19	6261	3912,37256
183914	NA	20	353	205,58197
183914	NA	21	0	0
183914	NA	22	2901	1963,65518
183914	NA	23	0	0
183914	NA	24	91	61,5969
183914	NA	25	0	0
183914	NA	26	0	0
183914	NA	27	68	46,02846
183914	NA	28	1	0,58239
183914	NA	29	0	0
183914	NA	30	0	0
183914	NA	31	25	16,92223
183914	NA	32	0	0
183914	NA	33	0	0
183914	NA	34	0	0
183914	NA	35	140	87,48317
183914	NA	36	0	0
183914	NA	37	0	0
183914	NA	38	0	0
183914	NA	39	0	0
183914	NA	40	0	0
183914	NA	41	0	0
183914	NA	42	0	0
183914	NA	43	0	0
183914	NA	44	0	0
183914	NA	45	4	2,49952
183914	NA	46	0	0
183914	NA	47	0	0
183914	NA	48	0	0
183914	NA	49	0	0
183914	NA	50	0	0
183914	NA	51	0	0
183914	NA	52	0	0
183914	NA	53	0	0
183914	NA	54	0	0
183914	NA	55	0	0
183914	NA	56	0	0
183914	NA	57	0	0
183914	NA	58	0	0
183914	NA	59	0	0
183914	NA	60	0	0
183914	NA	61	0	0
183914	NA	62	0	0
183914	NA	63	0	0
183914	NA	64	0	0
183914	NA	65	0	0
183914	NA	66	0	0
183914	NA	67	0	0
183914	NA	68	0	0
183914	NA	69	0	0
183914	NA	70	0	0
183914	NA	71	0	0
183914	NA	72	0	0
183917	NA	0	2	2
183917	NA	1	74	62,0449
183917	NA	2	1	0,83844
183917	NA	3	0	0
183917	NA	4	878	653,17988
183917	NA	5	74	50,08979
183917	NA	6	2259	1680,56191
183917	NA	7	0	0
183917	NA	8	0	0
183917	NA	9	34	25,29398
183917	NA	10	0	0
183917	NA	11	0	0
183917	NA	12	0	0
183917	NA	13	0	0
183917	NA	14	0	0
183917	NA	15	6177	4181,14376
183917	NA	16	864	503,18079
183917	NA	17	401	250,57681
183917	NA	18	28135	19044,27385
183917	NA	19	50448	31523,93722
183917	NA	20	2259	1315,60811
183917	NA	21	0	0
183917	NA	22	47996	32487,96757
183917	NA	23	0	0
183917	NA	24	2946	1994,11519
183917	NA	25	0	0
183917	NA	26	0	0
183917	NA	27	178	120,48625
183917	NA	28	34	19,8011
183917	NA	29	0	0
183917	NA	30	0	0
183917	NA	31	2036	1378,14614
183917	NA	32	0	0
183917	NA	33	0	0
183917	NA	34	7	4,0767
183917	NA	35	253	158,09459
183917	NA	36	0	0
183917	NA	37	0	0
183917	NA	38	0	0
183917	NA	39	104	64,9875
183917	NA	40	0	0
183917	NA	41	0	0
183917	NA	42	0	0
183917	NA	43	0	0
183917	NA	44	0	0
183917	NA	45	14	8,74832
183917	NA	46	0	0
183917	NA	47	0	0
183917	NA	48	0	0
183917	NA	49	0	0
183917	NA	50	0	0
183917	NA	51	0	0
183917	NA	52	0	0
183917	NA	53	0	0
183917	NA	54	0	0
183917	NA	55	0	0
183917	NA	56	0	0
183917	NA	57	0	0
183917	NA	58	0	0
183917	NA	59	0	0
183917	NA	60	0	0
183917	NA	61	0	0
183917	NA	62	0	0
183917	NA	63	0	0
183917	NA	64	0	0
183917	NA	65	0	0
183917	NA	66	0	0
183917	NA	67	0	0
183917	NA	68	0	0
183917	NA	69	0	0
183917	NA	70	0	0
183917	NA	71	0	0
183917	NA	72	0	0
183930	NA	0	1	1
183930	NA	1	1	0,83844
183930	NA	2	0	0
183930	NA	3	0	0
183930	NA	4	2	1,48788
183930	NA	5	0	0
183930	NA	6	0	0
183930	NA	7	0	0
183930	NA	8	0	0
183930	NA	9	0	0
183930	NA	10	0	0
183930	NA	11	0	0
183930	NA	12	0	0
183930	NA	13	0	0
183930	NA	14	0	0
183930	NA	15	34	23,01423
183930	NA	16	0	0
183930	NA	17	0	0
183930	NA	18	1	0,67689
183930	NA	19	0	0
183930	NA	20	0	0
183930	NA	21	0	0
183930	NA	22	0	0
183930	NA	23	0	0
183930	NA	24	0	0
183930	NA	25	0	0
183930	NA	26	0	0
183930	NA	27	0	0
183930	NA	28	0	0
183930	NA	29	0	0
183930	NA	30	0	0
183930	NA	31	0	0
183930	NA	32	0	0
183930	NA	33	0	0
183930	NA	34	0	0
183930	NA	35	0	0
183930	NA	36	0	0
183930	NA	37	0	0
183930	NA	38	0	0
183930	NA	39	0	0
183930	NA	40	0	0
183930	NA	41	0	0
183930	NA	42	0	0
183930	NA	43	0	0
183930	NA	44	0	0
183930	NA	45	0	0
183930	NA	46	0	0
183930	NA	47	0	0
183930	NA	48	0	0
183930	NA	49	0	0
183930	NA	50	0	0
183930	NA	51	0	0
183930	NA	52	0	0
183930	NA	53	0	0
183930	NA	54	0	0
183930	NA	55	0	0
183930	NA	56	0	0
183930	NA	57	0	0
183930	NA	58	0	0
183930	NA	59	0	0
183930	NA	60	0	0
183930	NA	61	0	0
183930	NA	62	0	0
183930	NA	63	0	0
183930	NA	64	0	0
183930	NA	65	0	0
183930	NA	66	0	0
183930	NA	67	0	0
183930	NA	68	0	0
183930	NA	69	0	0
183930	NA	70	0	0
183930	NA	71	0	0
183930	NA	72	0	0
183935	NA	0	1	1
183935	NA	1	94	78,81379
183935	NA	2	0	0
183935	NA	3	0	0
183935	NA	4	752	559,44336
183935	NA	5	0	0
183935	NA	6	4314	3209,35993
183935	NA	7	0	0
183935	NA	8	0	0
183935	NA	9	57	42,40462
183935	NA	10	0	0
183935	NA	11	0	0
183935	NA	12	0	0
183935	NA	13	0	0
183935	NA	14	0	0
183935	NA	15	7803	5281,76538
183935	NA	16	0	0
183935	NA	17	0	0
183935	NA	18	25429	17212,61204
183935	NA	19	63094	39426,16744
183935	NA	20	0	0
183935	NA	21	0	0
183935	NA	22	129139	87412,77698
183935	NA	23	0	0
183935	NA	24	5522	3737,78142
183935	NA	25	0	0
183935	NA	26	0	0
183935	NA	27	113	76,48846
183935	NA	28	0	0
183935	NA	29	0	0
183935	NA	30	0	0
183935	NA	31	4578	3098,79814
183935	NA	32	0	0
183935	NA	33	0	0
183935	NA	34	0	0
183935	NA	35	589	368,05421
183935	NA	36	0	0
183935	NA	37	0	0
183935	NA	38	0	0
183935	NA	39	315	196,83714
183935	NA	40	0	0
183935	NA	41	0	0
183935	NA	42	0	0
183935	NA	43	0	0
183935	NA	44	0	0
183935	NA	45	71	44,36647
183935	NA	46	0	0
183935	NA	47	0	0
183935	NA	48	0	0
183935	NA	49	0	0
183935	NA	50	0	0
183935	NA	51	0	0
183935	NA	52	0	0
183935	NA	53	0	0
183935	NA	54	0	0
183935	NA	55	0	0
183935	NA	56	12	8,12267
183935	NA	57	0	0
183935	NA	58	0	0
183935	NA	59	0	0
183935	NA	60	0	0
183935	NA	61	0	0
183935	NA	62	0	0
183935	NA	63	0	0
183935	NA	64	0	0
183935	NA	65	0	0
183935	NA	66	0	0
183935	NA	67	0	0
183935	NA	68	0	0
183935	NA	69	0	0
183935	NA	70	0	0
183935	NA	71	0	0
183935	NA	72	0	0
183940	NA	0	1	1
183940	NA	1	11	9,22289
183940	NA	2	0	0
183940	NA	3	0	0
183940	NA	4	145	107,87139
183940	NA	5	0	0
183940	NA	6	54	40,17279
183940	NA	7	0	0
183940	NA	8	0	0
183940	NA	9	1	0,74394
183940	NA	10	0	0
183940	NA	11	0	0
183940	NA	12	0	0
183940	NA	13	0	0
183940	NA	14	0	0
183940	NA	15	1506	1019,39493
183940	NA	16	0	0
183940	NA	17	0	0
183940	NA	18	1865	1262,39811
183940	NA	19	1360	849,83656
183940	NA	20	0	0
183940	NA	21	0	0
183940	NA	22	156	105,59469
183940	NA	23	0	0
183940	NA	24	60	40,61334
183940	NA	25	0	0
183940	NA	26	0	0
183940	NA	27	38	25,72178
183940	NA	28	0	0
183940	NA	29	0	0
183940	NA	30	0	0
183940	NA	31	9	6,092
183940	NA	32	0	0
183940	NA	33	0	0
183940	NA	34	0	0
183940	NA	35	15	9,3732
183940	NA	36	0	0
183940	NA	37	0	0
183940	NA	38	0	0
183940	NA	39	0	0
183940	NA	40	0	0
183940	NA	41	0	0
183940	NA	42	0	0
183940	NA	43	0	0
183940	NA	44	0	0
183940	NA	45	0	0
183940	NA	46	0	0
183940	NA	47	0	0
183940	NA	48	0	0
183940	NA	49	0	0
183940	NA	50	0	0
183940	NA	51	0	0
183940	NA	52	0	0
183940	NA	53	0	0
183940	NA	54	0	0
183940	NA	55	0	0
183940	NA	56	0	0
183940	NA	57	0	0
183940	NA	58	0	0
183940	NA	59	0	0
183940	NA	60	0	0
183940	NA	61	0	0
183940	NA	62	0	0
183940	NA	63	0	0
183940	NA	64	0	0
183940	NA	65	0	0
183940	NA	66	0	0
183940	NA	67	0	0
183940	NA	68	0	0
183940	NA	69	0	0
183940	NA	70	0	0
183940	NA	71	0	0
183940	NA	72	0	0
183942	NA	0	2	2
183942	NA	1	37	31,02245
183942	NA	2	1	0,83844
183942	NA	3	0	0
183942	NA	4	45	33,47733
183942	NA	5	37	25,0449
183942	NA	6	596	443,38862
183942	NA	7	0	0
183942	NA	8	0	0
183942	NA	9	0	0
183942	NA	10	0	0
183942	NA	11	0	0
183942	NA	12	0	0
183942	NA	13	0	0
183942	NA	14	0	0
183942	NA	15	657	444,71612
183942	NA	16	45	26,20733
183942	NA	17	70	43,74159
183942	NA	18	173	117,10181
183942	NA	19	1497	935,44509
183942	NA	20	596	347,10156
183942	NA	21	0	0
183942	NA	22	6545	4430,23893
183942	NA	23	0	0
183942	NA	24	0	0
183942	NA	25	0	0
183942	NA	26	0	0
183942	NA	27	15	10,15334
183942	NA	28	0	0
183942	NA	29	0	0
183942	NA	30	0	0
183942	NA	31	0	0
183942	NA	32	0	0
183942	NA	33	0	0
183942	NA	34	0	0
183942	NA	35	0	0
183942	NA	36	0	0
183942	NA	37	0	0
183942	NA	38	0	0
183942	NA	39	0	0
183942	NA	40	0	0
183942	NA	41	0	0
183942	NA	42	0	0
183942	NA	43	0	0
183942	NA	44	0	0
183942	NA	45	0	0
183942	NA	46	0	0
183942	NA	47	0	0
183942	NA	48	0	0
183942	NA	49	0	0
183942	NA	50	0	0
183942	NA	51	0	0
183942	NA	52	0	0
183942	NA	53	0	0
183942	NA	54	0	0
183942	NA	55	0	0
183942	NA	56	0	0
183942	NA	57	0	0
183942	NA	58	0	0
183942	NA	59	0	0
183942	NA	60	0	0
183942	NA	61	0	0
183942	NA	62	0	0
183942	NA	63	0	0
183942	NA	64	0	0
183942	NA	65	0	0
183942	NA	66	0	0
183942	NA	67	0	0
183942	NA	68	0	0
183942	NA	69	0	0
183942	NA	70	0	0
183942	NA	71	0	0
183942	NA	72	0	0
183946	NA	0	1	1
183946	NA	1	2	1,67689
183946	NA	2	0	0
183946	NA	3	0	0
183946	NA	4	0	0
183946	NA	5	0	0
183946	NA	6	1	0,74394
183946	NA	7	0	0
183946	NA	8	0	0
183946	NA	9	0	0
183946	NA	10	0	0
183946	NA	11	0	0
183946	NA	12	0	0
183946	NA	13	0	0
183946	NA	14	0	0
183946	NA	15	0	0
183946	NA	16	0	0
183946	NA	17	0	0
183946	NA	18	0	0
183946	NA	19	0	0
183946	NA	20	0	0
183946	NA	21	0	0
183946	NA	22	0	0
183946	NA	23	0	0
183946	NA	24	0	0
183946	NA	25	0	0
183946	NA	26	0	0
183946	NA	27	0	0
183946	NA	28	0	0
183946	NA	29	0	0
183946	NA	30	0	0
183946	NA	31	0	0
183946	NA	32	0	0
183946	NA	33	0	0
183946	NA	34	0	0
183946	NA	35	0	0
183946	NA	36	0	0
183946	NA	37	0	0
183946	NA	38	0	0
183946	NA	39	0	0
183946	NA	40	0	0
183946	NA	41	0	0
183946	NA	42	0	0
183946	NA	43	0	0
183946	NA	44	0	0
183946	NA	45	0	0
183946	NA	46	0	0
183946	NA	47	0	0
183946	NA	48	0	0
183946	NA	49	0	0
183946	NA	50	0	0
183946	NA	51	0	0
183946	NA	52	0	0
183946	NA	53	0	0
183946	NA	54	0	0
183946	NA	55	0	0
183946	NA	56	0	0
183946	NA	57	0	0
183946	NA	58	0	0
183946	NA	59	0	0
183946	NA	60	0	0
183946	NA	61	0	0
183946	NA	62	0	0
183946	NA	63	0	0
183946	NA	64	0	0
183946	NA	65	0	0
183946	NA	66	0	0
183946	NA	67	0	0
183946	NA	68	0	0
183946	NA	69	0	0
183946	NA	70	0	0
183946	NA	71	0	0
183946	NA	72	0	0
183957	NA	0	3	3
183957	NA	1	80	67,07556
183957	NA	2	3	2,51533
183957	NA	3	0	0
183957	NA	4	819	609,28739
183957	NA	5	156	105,59469
183957	NA	6	1480	1101,03215
183957	NA	7	1	0,74394
183957	NA	8	2	1,35378
183957	NA	9	33	24,55004
183957	NA	10	0	0
183957	NA	11	0	0
183957	NA	12	0	0
183957	NA	13	0	0
183957	NA	14	0	0
183957	NA	15	8681	5876,07397
183957	NA	16	1540	896,87317
183957	NA	17	1540	962,31492
183957	NA	18	28041	18980,64627
183957	NA	19	31293	19554,36425
183957	NA	20	2869	1670,86307
183957	NA	21	76	44,26127
183957	NA	22	20760	14052,21699
183957	NA	23	0	0
183957	NA	24	3355	2270,96281
183957	NA	25	0	0
183957	NA	26	0	0
183957	NA	27	186	125,90137
183957	NA	28	60	34,94311
183957	NA	29	0	0
183957	NA	30	0	0
183957	NA	31	1352	915,15402
183957	NA	32	0	0
183957	NA	33	0	0
183957	NA	34	8	4,65908
183957	NA	35	284	177,46587
183957	NA	36	38	22,13064
183957	NA	37	91	49,72754
183957	NA	38	2	1,09291
183957	NA	39	92	57,48894
183957	NA	40	0	0
183957	NA	41	0	0
183957	NA	42	0	0
183957	NA	43	0	0
183957	NA	44	0	0
183957	NA	45	75	46,86599
183957	NA	46	0	0
183957	NA	47	0	0
183957	NA	48	0	0
183957	NA	49	0	0
183957	NA	50	0	0
183957	NA	51	6	3,092
183957	NA	52	0	0
183957	NA	53	0	0
183957	NA	54	0	0
183957	NA	55	0	0
183957	NA	56	7	4,73822
183957	NA	57	0	0
183957	NA	58	0	0
183957	NA	59	0	0
183957	NA	60	0	0
183957	NA	61	0	0
183957	NA	62	0	0
183957	NA	63	0	0
183957	NA	64	0	0
183957	NA	65	0	0
183957	NA	66	0	0
183957	NA	67	0	0
183957	NA	68	0	0
183957	NA	69	0	0
183957	NA	70	0	0
183957	NA	71	0	0
183957	NA	72	0	0
183975	NA	0	2	2
183975	NA	1	8	6,70756
183975	NA	2	1	0,83844
183975	NA	3	0	0
183975	NA	4	108	80,34559
183975	NA	5	8	5,41511
183975	NA	6	27	20,0864
183975	NA	7	0	0
183975	NA	8	0	0
183975	NA	9	1	0,74394
183975	NA	10	0	0
183975	NA	11	0	0
183975	NA	12	0	0
183975	NA	13	0	0
183975	NA	14	0	0
183975	NA	15	1196	809,55932
183975	NA	16	108	62,8976
183975	NA	17	0	0
183975	NA	18	2447	1656,34754
183975	NA	19	673	420,54412
183975	NA	20	27	15,7244
183975	NA	21	0	0
183975	NA	22	50	33,84445
183975	NA	23	0	0
183975	NA	24	69	46,70535
183975	NA	25	0	0
183975	NA	26	0	0
183975	NA	27	11	7,44578
183975	NA	28	1	0,58239
183975	NA	29	0	0
183975	NA	30	0	0
183975	NA	31	6	4,06133
183975	NA	32	0	0
183975	NA	33	0	0
183975	NA	34	0	0
183975	NA	35	7	4,37416
183975	NA	36	0	0
183975	NA	37	0	0
183975	NA	38	0	0
183975	NA	39	0	0
183975	NA	40	0	0
183975	NA	41	0	0
183975	NA	42	0	0
183975	NA	43	0	0
183975	NA	44	0	0
183975	NA	45	0	0
183975	NA	46	0	0
183975	NA	47	0	0
183975	NA	48	0	0
183975	NA	49	0	0
183975	NA	50	0	0
183975	NA	51	0	0
183975	NA	52	0	0
183975	NA	53	0	0
183975	NA	54	0	0
183975	NA	55	0	0
183975	NA	56	0	0
183975	NA	57	0	0
183975	NA	58	0	0
183975	NA	59	0	0
183975	NA	60	0	0
183975	NA	61	0	0
183975	NA	62	0	0
183975	NA	63	0	0
183975	NA	64	0	0
183975	NA	65	0	0
183975	NA	66	0	0
183975	NA	67	0	0
183975	NA	68	0	0
183975	NA	69	0	0
183975	NA	70	0	0
183975	NA	71	0	0
183975	NA	72	0	0
183990	NA	0	1	1
183990	NA	1	35	29,34556
183990	NA	2	0	0
183990	NA	3	0	0
183990	NA	4	45	33,47733
183990	NA	5	0	0
183990	NA	6	595	442,64468
183990	NA	7	0	0
183990	NA	8	0	0
183990	NA	9	0	0
183990	NA	10	0	0
183990	NA	11	0	0
183990	NA	12	0	0
183990	NA	13	0	0
183990	NA	14	0	0
183990	NA	15	659	446,06989
183990	NA	16	0	0
183990	NA	17	0	0
183990	NA	18	173	117,10181
183990	NA	19	1530	956,06613
183990	NA	20	0	0
183990	NA	21	0	0
183990	NA	22	6545	4430,23893
183990	NA	23	0	0
183990	NA	24	0	0
183990	NA	25	0	0
183990	NA	26	0	0
183990	NA	27	15	10,15334
183990	NA	28	0	0
183990	NA	29	0	0
183990	NA	30	0	0
183990	NA	31	0	0
183990	NA	32	0	0
183990	NA	33	0	0
183990	NA	34	0	0
183990	NA	35	0	0
183990	NA	36	0	0
183990	NA	37	0	0
183990	NA	38	0	0
183990	NA	39	0	0
183990	NA	40	0	0
183990	NA	41	0	0
183990	NA	42	0	0
183990	NA	43	0	0
183990	NA	44	0	0
183990	NA	45	0	0
183990	NA	46	0	0
183990	NA	47	0	0
183990	NA	48	0	0
183990	NA	49	0	0
183990	NA	50	0	0
183990	NA	51	0	0
183990	NA	52	0	0
183990	NA	53	0	0
183990	NA	54	0	0
183990	NA	55	0	0
183990	NA	56	0	0
183990	NA	57	0	0
183990	NA	58	0	0
183990	NA	59	0	0
183990	NA	60	0	0
183990	NA	61	0	0
183990	NA	62	0	0
183990	NA	63	0	0
183990	NA	64	0	0
183990	NA	65	0	0
183990	NA	66	0	0
183990	NA	67	0	0
183990	NA	68	0	0
183990	NA	69	0	0
183990	NA	70	0	0
183990	NA	71	0	0
183990	NA	72	0	0
184042	NA	0	1	1
184042	NA	1	10	8,38445
184042	NA	2	0	0
184042	NA	3	0	0
184042	NA	4	31	23,06216
184042	NA	5	0	0
184042	NA	6	42	31,24551
184042	NA	7	0	0
184042	NA	8	0	0
184042	NA	9	3	2,23182
184042	NA	10	0	0
184042	NA	11	0	0
184042	NA	12	0	0
184042	NA	13	0	0
184042	NA	14	0	0
184042	NA	15	505	341,82898
184042	NA	16	0	0
184042	NA	17	0	0
184042	NA	18	168	113,71736
184042	NA	19	244	152,47068
184042	NA	20	0	0
184042	NA	21	0	0
184042	NA	22	99	67,01202
184042	NA	23	0	0
184042	NA	24	35	23,69112
184042	NA	25	0	0
184042	NA	26	0	0
184042	NA	27	1	0,67689
184042	NA	28	0	0
184042	NA	29	0	0
184042	NA	30	0	0
184042	NA	31	18	12,184
184042	NA	32	0	0
184042	NA	33	0	0
184042	NA	34	0	0
184042	NA	35	0	0
184042	NA	36	0	0
184042	NA	37	0	0
184042	NA	38	0	0
184042	NA	39	3	1,87464
184042	NA	40	0	0
184042	NA	41	0	0
184042	NA	42	0	0
184042	NA	43	0	0
184042	NA	44	0	0
184042	NA	45	0	0
184042	NA	46	0	0
184042	NA	47	0	0
184042	NA	48	0	0
184042	NA	49	0	0
184042	NA	50	0	0
184042	NA	51	0	0
184042	NA	52	0	0
184042	NA	53	0	0
184042	NA	54	0	0
184042	NA	55	0	0
184042	NA	56	0	0
184042	NA	57	0	0
184042	NA	58	0	0
184042	NA	59	0	0
184042	NA	60	0	0
184042	NA	61	0	0
184042	NA	62	0	0
184042	NA	63	0	0
184042	NA	64	0	0
184042	NA	65	0	0
184042	NA	66	0	0
184042	NA	67	0	0
184042	NA	68	0	0
184042	NA	69	0	0
184042	NA	70	0	0
184042	NA	71	0	0
184042	NA	72	0	0
184043	NA	0	1	1
184043	NA	1	4	3,35378
184043	NA	2	0	0
184043	NA	3	0	0
184043	NA	4	18	13,39093
184043	NA	5	0	0
184043	NA	6	6	4,46364
184043	NA	7	0	0
184043	NA	8	0	0
184043	NA	9	0	0
184043	NA	10	0	0
184043	NA	11	0	0
184043	NA	12	0	0
184043	NA	13	0	0
184043	NA	14	0	0
184043	NA	15	600	406,13344
184043	NA	16	0	0
184043	NA	17	0	0
184043	NA	18	134	90,70313
184043	NA	19	54	33,74351
184043	NA	20	0	0
184043	NA	21	0	0
184043	NA	22	4	2,70756
184043	NA	23	0	0
184043	NA	24	0	0
184043	NA	25	0	0
184043	NA	26	0	0
184043	NA	27	2	1,35378
184043	NA	28	0	0
184043	NA	29	0	0
184043	NA	30	0	0
184043	NA	31	0	0
184043	NA	32	0	0
184043	NA	33	0	0
184043	NA	34	0	0
184043	NA	35	0	0
184043	NA	36	0	0
184043	NA	37	0	0
184043	NA	38	0	0
184043	NA	39	0	0
184043	NA	40	0	0
184043	NA	41	0	0
184043	NA	42	0	0
184043	NA	43	0	0
184043	NA	44	0	0
184043	NA	45	0	0
184043	NA	46	0	0
184043	NA	47	0	0
184043	NA	48	0	0
184043	NA	49	0	0
184043	NA	50	0	0
184043	NA	51	0	0
184043	NA	52	0	0
184043	NA	53	0	0
184043	NA	54	0	0
184043	NA	55	0	0
184043	NA	56	0	0
184043	NA	57	0	0
184043	NA	58	0	0
184043	NA	59	0	0
184043	NA	60	0	0
184043	NA	61	0	0
184043	NA	62	0	0
184043	NA	63	0	0
184043	NA	64	0	0
184043	NA	65	0	0
184043	NA	66	0	0
184043	NA	67	0	0
184043	NA	68	0	0
184043	NA	69	0	0
184043	NA	70	0	0
184043	NA	71	0	0
184043	NA	72	0	0
184079	NA	0	2	2
184079	NA	1	68	57,01423
184079	NA	2	1	0,83844
184079	NA	3	0	0
184079	NA	4	242	180,03364
184079	NA	5	68	46,02846
184079	NA	6	2142	1593,52086
184079	NA	7	0	0
184079	NA	8	0	0
184079	NA	9	4	2,97576
184079	NA	10	0	0
184079	NA	11	0	0
184079	NA	12	0	0
184079	NA	13	0	0
184079	NA	14	0	0
184079	NA	15	4108	2780,66028
184079	NA	16	240	139,77244
184079	NA	17	131	81,85926
184079	NA	18	3507	2373,84995
184079	NA	19	14657	9158,86354
184079	NA	20	2142	1247,46904
184079	NA	21	0	0
184079	NA	22	45505	30801,83691
184079	NA	23	0	0
184079	NA	24	143	96,79514
184079	NA	25	0	0
184079	NA	26	0	0
184079	NA	27	63	42,64401
184079	NA	28	4	2,32954
184079	NA	29	0	0
184079	NA	30	0	0
